target_age,dem_age,metric,r1,r2,t,p,m1,cil_1,ciu_1,m2,cil_2,ciu_2
0-20,0-20,fnr,0.0,0.75,-4.18426781719238,0.013870464527567317,0.11199999999999999,0.1051853856415338,0.11881461435846617,0.23599999999999993,0.18186019536476702,0.29013980463523287
0-20,0-20,fnr,0.0,1.0,-31.297001520073223,6.211410182900541e-06,0.11199999999999999,0.1051853856415338,0.11881461435846617,0.5466666666666666,0.5267644786641039,0.5665688546692293
0-20,0-20,fnr,0.05,0.1,0.060467405515690194,0.9546839576473127,0.12399999999999996,0.09383947200826268,0.15416052799173724,0.12266666666666662,0.100308181896905,0.14502515143642822
0-20,0-20,fnr,0.05,0.25,-0.8624575450871761,0.43707511992451453,0.12399999999999996,0.09383947200826268,0.15416052799173724,0.14266666666666664,0.12030818189690504,0.16502515143642824
0-20,0-20,fnr,0.05,0.5,-1.7989595804423697,0.14641553651084158,0.12399999999999996,0.09383947200826268,0.15416052799173724,0.16799999999999998,0.1433740320157715,0.19262596798422846
0-20,0-20,fnr,0.05,0.75,-4.467705903436791,0.011094249629295533,0.12399999999999996,0.09383947200826268,0.15416052799173724,0.23599999999999993,0.18186019536476702,0.29013980463523287
0-20,0-20,fnr,0.05,1.0,-24.753541259344072,1.5808528085362848e-05,0.12399999999999996,0.09383947200826268,0.15416052799173724,0.5466666666666666,0.5267644786641039,0.5665688546692293
0-20,0-20,fnr,0.1,0.25,-1.0606601717798216,0.3486411394402038,0.12266666666666662,0.100308181896905,0.14502515143642822,0.14266666666666664,0.12030818189690504,0.16502515143642824
0-20,0-20,fnr,0.1,0.5,-2.094539752354572,0.10429437015836744,0.12266666666666662,0.100308181896905,0.14502515143642822,0.16799999999999998,0.1433740320157715,0.19262596798422846
0-20,0-20,fnr,0.1,0.75,-4.304142310105584,0.01260425510202073,0.12266666666666662,0.100308181896905,0.14502515143642822,0.23599999999999993,0.18186019536476702,0.29013980463523287
0-20,0-20,fnr,0.1,1.0,-18.01764784950834,5.578179742589631e-05,0.12266666666666662,0.100308181896905,0.14502515143642822,0.5466666666666666,0.5267644786641039,0.5665688546692293
0-20,0-20,fnr,0.25,0.5,-5.1711450125422775,0.006646731211395967,0.14266666666666664,0.12030818189690504,0.16502515143642824,0.16799999999999998,0.1433740320157715,0.19262596798422846
0-20,0-20,fnr,0.25,0.75,-3.4156502553198664,0.026887379895262912,0.14266666666666664,0.12030818189690504,0.16502515143642824,0.23599999999999993,0.18186019536476702,0.29013980463523287
0-20,0-20,fnr,0.25,1.0,-21.34543959639332,2.8484125768368187e-05,0.14266666666666664,0.12030818189690504,0.16502515143642824,0.5466666666666666,0.5267644786641039,0.5665688546692293
0-20,0-20,fnr,0.5,0.75,-2.187612528318724,0.09394215226206082,0.16799999999999998,0.1433740320157715,0.19262596798422846,0.23599999999999993,0.18186019536476702,0.29013980463523287
0-20,0-20,fnr,0.5,1.0,-20.157565724050013,3.575253032945401e-05,0.16799999999999998,0.1433740320157715,0.19262596798422846,0.5466666666666666,0.5267644786641039,0.5665688546692293
0-20,0-20,fnr,0.75,1.0,-8.23008191237892,0.0011883776038328663,0.23599999999999993,0.18186019536476702,0.29013980463523287,0.5466666666666666,0.5267644786641039,0.5665688546692293
0-20,20-40,fnr,0.0,0.05,-1.1692868075960254,0.3072127817601355,0.1708994708994708,0.15663528950994135,0.18516365228900025,0.17671957671957667,0.15940417101820656,0.19403498242094677
0-20,20-40,fnr,0.0,0.1,-1.2272017341845403,0.287034109342849,0.1708994708994708,0.15663528950994135,0.18516365228900025,0.19735449735449728,0.16706362992653429,0.22764536478246028
0-20,20-40,fnr,0.0,0.25,-2.021569943003408,0.11329493508831272,0.1708994708994708,0.15663528950994135,0.18516365228900025,0.2084656084656084,0.18417192669803636,0.23275929023318045
0-20,20-40,fnr,0.0,0.5,-2.5327080505067467,0.06447867251304691,0.1708994708994708,0.15663528950994135,0.18516365228900025,0.201058201058201,0.17829099144823352,0.22382541066816847
0-20,20-40,fnr,0.0,0.75,-0.3948769872397559,0.7130849378313641,0.1708994708994708,0.15663528950994135,0.18516365228900025,0.17671957671957664,0.15426628140794882,0.19917287203120446
0-20,20-40,fnr,0.0,1.0,-3.5120075300590847,0.02462717838085221,0.1708994708994708,0.15663528950994135,0.18516365228900025,0.20740740740740735,0.20013348208225926,0.21468133273255544
0-20,20-40,fnr,0.05,0.1,-0.9894844606702754,0.3784393203220391,0.17671957671957667,0.15940417101820656,0.19403498242094677,0.19735449735449728,0.16706362992653429,0.22764536478246028
0-20,20-40,fnr,0.05,0.25,-1.651445647689539,0.17399194815090185,0.17671957671957667,0.15940417101820656,0.19403498242094677,0.2084656084656084,0.18417192669803636,0.23275929023318045
0-20,20-40,fnr,0.05,0.5,-1.4819446123046451,0.21248565580173318,0.17671957671957667,0.15940417101820656,0.19403498242094677,0.201058201058201,0.17829099144823352,0.22382541066816847
0-20,20-40,fnr,0.05,0.75,2.237337175515538e-15,0.9999999999999983,0.17671957671957667,0.15940417101820656,0.19403498242094677,0.17671957671957664,0.15426628140794882,0.19917287203120446
0-20,20-40,fnr,0.05,1.0,-2.7146109877652695,0.05328267078351287,0.17671957671957667,0.15940417101820656,0.19403498242094677,0.20740740740740735,0.20013348208225926,0.21468133273255544
0-20,20-40,fnr,0.1,0.25,-0.9834151021607797,0.38108045151565134,0.19735449735449728,0.16706362992653429,0.22764536478246028,0.2084656084656084,0.18417192669803636,0.23275929023318045
0-20,20-40,fnr,0.1,0.5,-0.16424053041330441,0.8775069825420799,0.19735449735449728,0.16706362992653429,0.22764536478246028,0.201058201058201,0.17829099144823352,0.22382541066816847
0-20,20-40,fnr,0.1,0.75,0.7857571177031161,0.4759431671707873,0.19735449735449728,0.16706362992653429,0.22764536478246028,0.17671957671957664,0.15426628140794882,0.19917287203120446
0-20,20-40,fnr,0.1,1.0,-0.7593927286285623,0.48990915556687226,0.19735449735449728,0.16706362992653429,0.22764536478246028,0.20740740740740735,0.20013348208225926,0.21468133273255544
0-20,20-40,fnr,0.25,0.5,0.40999518886019465,0.7028174461492674,0.2084656084656084,0.18417192669803636,0.23275929023318045,0.201058201058201,0.17829099144823352,0.22382541066816847
0-20,20-40,fnr,0.25,0.75,1.2477005877840874,0.2801968493016256,0.2084656084656084,0.18417192669803636,0.23275929023318045,0.17671957671957664,0.15426628140794882,0.19917287203120446
0-20,20-40,fnr,0.25,1.0,0.09114479026995323,0.9317594582755394,0.2084656084656084,0.18417192669803636,0.23275929023318045,0.20740740740740735,0.20013348208225926,0.21468133273255544
0-20,20-40,fnr,0.5,0.75,1.446712566561611,0.22152218857239397,0.201058201058201,0.17829099144823352,0.22382541066816847,0.17671957671957664,0.15426628140794882,0.19917287203120446
0-20,20-40,fnr,0.5,1.0,-0.45967228110485536,0.6696253854693959,0.201058201058201,0.17829099144823352,0.22382541066816847,0.20740740740740735,0.20013348208225926,0.21468133273255544
0-20,20-40,fnr,0.75,1.0,-2.084766948599812,0.10545275805190331,0.17671957671957664,0.15426628140794882,0.19917287203120446,0.20740740740740735,0.20013348208225926,0.21468133273255544
0-20,40-60,fnr,0.0,0.05,0.13633547078730301,0.8981424302526644,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.19249448123620302,0.16785470527370594,0.2171342571987001
0-20,40-60,fnr,0.0,0.1,-0.8839473401802771,0.4266552789334009,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.21942604856512138,0.17236948229292673,0.26648261483731606
0-20,40-60,fnr,0.0,0.25,-2.196862127798682,0.09297743128912156,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.236644591611479,0.20897038083538416,0.2643188023875738
0-20,40-60,fnr,0.0,0.5,-0.8166382231494417,0.4599784991406006,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.20838852097130242,0.17091679634527454,0.2458602455973303
0-20,40-60,fnr,0.0,0.75,1.367563164037985,0.24325040402026704,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.1792494481236203,0.15479268862863835,0.20370620761860223
0-20,40-60,fnr,0.0,1.0,-3.603944642806966,0.022678386673413438,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.2203090507726269,0.20989633136450045,0.23072177018075338
0-20,40-60,fnr,0.05,0.1,-0.7242684187300834,0.5089950358039912,0.19249448123620302,0.16785470527370594,0.2171342571987001,0.21942604856512138,0.17236948229292673,0.26648261483731606
0-20,40-60,fnr,0.05,0.25,-1.9361891671777676,0.12492325405420872,0.19249448123620302,0.16785470527370594,0.2171342571987001,0.236644591611479,0.20897038083538416,0.2643188023875738
0-20,40-60,fnr,0.05,0.5,-0.5039279434557613,0.6408012396379474,0.19249448123620302,0.16785470527370594,0.2171342571987001,0.20838852097130242,0.17091679634527454,0.2458602455973303
0-20,40-60,fnr,0.05,0.75,0.6215030928487805,0.5679362385098798,0.19249448123620302,0.16785470527370594,0.2171342571987001,0.1792494481236203,0.15479268862863835,0.20370620761860223
0-20,40-60,fnr,0.05,1.0,-1.6709640926557288,0.17004861767019291,0.19249448123620302,0.16785470527370594,0.2171342571987001,0.2203090507726269,0.20989633136450045,0.23072177018075338
0-20,40-60,fnr,0.1,0.25,-0.6119953358166345,0.5736183430119937,0.21942604856512138,0.17236948229292673,0.26648261483731606,0.236644591611479,0.20897038083538416,0.2643188023875738
0-20,40-60,fnr,0.1,0.5,0.6182742085368715,0.5698616449058131,0.21942604856512138,0.17236948229292673,0.26648261483731606,0.20838852097130242,0.17091679634527454,0.2458602455973303
0-20,40-60,fnr,0.1,0.75,1.3325557934434296,0.253520860028799,0.21942604856512138,0.17236948229292673,0.26648261483731606,0.1792494481236203,0.15479268862863835,0.20370620761860223
0-20,40-60,fnr,0.1,1.0,-0.03904344047215171,0.9707267155261075,0.21942604856512138,0.17236948229292673,0.26648261483731606,0.2203090507726269,0.20989633136450045,0.23072177018075338
0-20,40-60,fnr,0.25,0.5,1.1563013472337096,0.31191564392009585,0.236644591611479,0.20897038083538416,0.2643188023875738,0.20838852097130242,0.17091679634527454,0.2458602455973303
0-20,40-60,fnr,0.25,0.75,2.047180632745292,0.11004207133756362,0.236644591611479,0.20897038083538416,0.2643188023875738,0.1792494481236203,0.15479268862863835,0.20370620761860223
0-20,40-60,fnr,0.25,1.0,0.9865789746550581,0.37970168276374106,0.236644591611479,0.20897038083538416,0.2643188023875738,0.2203090507726269,0.20989633136450045,0.23072177018075338
0-20,40-60,fnr,0.5,0.75,1.4305633952771815,0.2257924309098924,0.20838852097130242,0.17091679634527454,0.2458602455973303,0.1792494481236203,0.15479268862863835,0.20370620761860223
0-20,40-60,fnr,0.5,1.0,-0.7392406655610794,0.5007925976688639,0.20838852097130242,0.17091679634527454,0.2458602455973303,0.2203090507726269,0.20989633136450045,0.23072177018075338
0-20,40-60,fnr,0.75,1.0,-3.1412824527259184,0.03480472812975188,0.1792494481236203,0.15479268862863835,0.20370620761860223,0.2203090507726269,0.20989633136450045,0.23072177018075338
0-20,60-80,fnr,0.0,0.05,-0.06441566264008308,0.9517299708481578,0.21484375,0.1948790594966811,0.2348084405033189,0.21640625,0.18198950513952283,0.25082299486047716
0-20,60-80,fnr,0.0,0.1,-0.7484739340478836,0.49578366559097503,0.21484375,0.1948790594966811,0.2348084405033189,0.24140625,0.19028086383360782,0.29253163616639216
0-20,60-80,fnr,0.0,0.25,-2.47909327763939,0.06827745645077465,0.21484375,0.1948790594966811,0.2348084405033189,0.27265625,0.22809795688628895,0.317214543113711
0-20,60-80,fnr,0.0,0.5,-1.383337002490164,0.2387575551464543,0.21484375,0.1948790594966811,0.2348084405033189,0.23359375,0.20591291763186925,0.2612745823681307
0-20,60-80,fnr,0.0,0.75,1.0606601717798212,0.3486411394402042,0.21484375,0.1948790594966811,0.2348084405033189,0.203125,0.18051678012799693,0.22573321987200307
0-20,60-80,fnr,0.0,1.0,-4.216496905470956,0.01351550779745629,0.21484375,0.1948790594966811,0.2348084405033189,0.2484375,0.23885053471244364,0.25802446528755635
0-20,60-80,fnr,0.05,0.1,-0.5651117744624082,0.6021869162207711,0.21640625,0.18198950513952283,0.25082299486047716,0.24140625,0.19028086383360782,0.29253163616639216
0-20,60-80,fnr,0.05,0.25,-1.8048003850241232,0.14542396643320485,0.21640625,0.18198950513952283,0.25082299486047716,0.27265625,0.22809795688628895,0.317214543113711
0-20,60-80,fnr,0.05,0.5,-0.6314127357233207,0.562054556508319,0.21640625,0.18198950513952283,0.25082299486047716,0.23359375,0.20591291763186925,0.2612745823681307
0-20,60-80,fnr,0.05,0.75,0.48841299682587025,0.6508233958123524,0.21640625,0.18198950513952283,0.25082299486047716,0.203125,0.18051678012799693,0.22573321987200307
0-20,60-80,fnr,0.05,1.0,-1.503638268680229,0.2071078085659423,0.21640625,0.18198950513952283,0.25082299486047716,0.2484375,0.23885053471244364,0.25802446528755635
0-20,60-80,fnr,0.1,0.25,-0.6538514434386762,0.5488908979803069,0.24140625,0.19028086383360782,0.29253163616639216,0.27265625,0.22809795688628895,0.317214543113711
0-20,60-80,fnr,0.1,0.5,0.2729247070474676,0.7984220724372524,0.24140625,0.19028086383360782,0.29253163616639216,0.23359375,0.20591291763186925,0.2612745823681307
0-20,60-80,fnr,0.1,0.75,1.3798711567385735,0.23973764749025062,0.24140625,0.19028086383360782,0.29253163616639216,0.203125,0.18051678012799693,0.22573321987200307
0-20,60-80,fnr,0.1,1.0,-0.24002133617819926,0.8221123968242604,0.24140625,0.19028086383360782,0.29253163616639216,0.2484375,0.23885053471244364,0.25802446528755635
0-20,60-80,fnr,0.25,0.5,1.2153620343116225,0.2910549857682795,0.27265625,0.22809795688628895,0.317214543113711,0.23359375,0.20591291763186925,0.2612745823681307
0-20,60-80,fnr,0.25,0.75,2.1284192998660587,0.10038624668144852,0.27265625,0.22809795688628895,0.317214543113711,0.203125,0.18051678012799693,0.22573321987200307
0-20,60-80,fnr,0.25,1.0,0.9439557127192654,0.3986411608790508,0.27265625,0.22809795688628895,0.317214543113711,0.2484375,0.23885053471244364,0.25802446528755635
0-20,60-80,fnr,0.5,0.75,4.267970110283746,0.012971058074312463,0.23359375,0.20591291763186925,0.2612745823681307,0.203125,0.18051678012799693,0.22573321987200307
0-20,60-80,fnr,0.5,1.0,-1.3838783773855363,0.2386048203148258,0.23359375,0.20591291763186925,0.2612745823681307,0.2484375,0.23885053471244364,0.25802446528755635
0-20,60-80,fnr,0.75,1.0,-5.261866854867567,0.006246562483942181,0.203125,0.18051678012799693,0.22573321987200307,0.2484375,0.23885053471244364,0.25802446528755635
0-20,80+,fnr,0.0,0.05,-0.3429971702850178,0.7488684500235264,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.16666666666666666,0.10133453384866484,0.23199879948466848
0-20,80+,fnr,0.0,0.1,-3.1622776601683795,0.034109423167409614,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.2333333333333333,0.17867254935629617,0.28799411731037045
0-20,80+,fnr,0.0,0.25,-2.7456258919345773,0.05160595781117467,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.26666666666666666,0.23744924864744726,0.29588408468588606
0-20,80+,fnr,0.0,0.5,-3.207134902949092,0.032677923336803014,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.24999999999999994,0.18466786718199812,0.31533213281800176
0-20,80+,fnr,0.0,0.75,-1.6329931618554516,0.17780780835622126,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.21666666666666665,0.18088278379232348,0.2524505495410098
0-20,80+,fnr,0.0,1.0,-2.6666666666666674,0.055999999999999946,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.2833333333333333,0.22489849729489453,0.3417681693717721
0-20,80+,fnr,0.05,0.1,-1.3719886811400697,0.24198153056802116,0.16666666666666666,0.10133453384866484,0.23199879948466848,0.2333333333333333,0.17867254935629617,0.28799411731037045
0-20,80+,fnr,0.05,0.25,-3.2071349029490923,0.032677923336803014,0.16666666666666666,0.10133453384866484,0.23199879948466848,0.26666666666666666,0.23744924864744726,0.29588408468588606
0-20,80+,fnr,0.05,0.5,-3.162277660168378,0.03410942316740967,0.16666666666666666,0.10133453384866484,0.23199879948466848,0.24999999999999994,0.18466786718199812,0.31533213281800176
0-20,80+,fnr,0.05,0.75,-0.9999999999999996,0.37390096630005903,0.16666666666666666,0.10133453384866484,0.23199879948466848,0.21666666666666665,0.18088278379232348,0.2524505495410098
0-20,80+,fnr,0.05,1.0,-2.064187386168559,0.10793882229227662,0.16666666666666666,0.10133453384866484,0.23199879948466848,0.2833333333333333,0.22489849729489453,0.3417681693717721
0-20,80+,fnr,0.1,0.25,-1.0000000000000007,0.37390096630005853,0.2333333333333333,0.17867254935629617,0.28799411731037045,0.26666666666666666,0.23744924864744726,0.29588408468588606
0-20,80+,fnr,0.1,0.5,-0.40824829046386274,0.7040000000000002,0.2333333333333333,0.17867254935629617,0.28799411731037045,0.24999999999999994,0.18466786718199812,0.31533213281800176
0-20,80+,fnr,0.1,0.75,0.3429971702850174,0.7488684500235268,0.2333333333333333,0.17867254935629617,0.28799411731037045,0.21666666666666665,0.18088278379232348,0.2524505495410098
0-20,80+,fnr,0.1,1.0,-1.4999999999999998,0.20799999999999982,0.2333333333333333,0.17867254935629617,0.28799411731037045,0.2833333333333333,0.22489849729489453,0.3417681693717721
0-20,80+,fnr,0.25,0.5,0.40824829046386374,0.7039999999999995,0.26666666666666666,0.23744924864744726,0.29588408468588606,0.24999999999999994,0.18466786718199812,0.31533213281800176
0-20,80+,fnr,0.25,0.75,1.5000000000000004,0.2079999999999996,0.26666666666666666,0.23744924864744726,0.29588408468588606,0.21666666666666665,0.18088278379232348,0.2524505495410098
0-20,80+,fnr,0.25,1.0,-0.5345224838248479,0.6213082950374975,0.26666666666666666,0.23744924864744726,0.29588408468588606,0.2833333333333333,0.22489849729489453,0.3417681693717721
0-20,80+,fnr,0.5,0.75,0.6666666666666661,0.5414697392755853,0.24999999999999994,0.18466786718199812,0.31533213281800176,0.21666666666666665,0.18088278379232348,0.2524505495410098
0-20,80+,fnr,0.5,1.0,-0.5897678246195884,0.5870496397870563,0.24999999999999994,0.18466786718199812,0.31533213281800176,0.2833333333333333,0.22489849729489453,0.3417681693717721
0-20,80+,fnr,0.75,1.0,-1.3719886811400699,0.24198153056802102,0.21666666666666665,0.18088278379232348,0.2524505495410098,0.2833333333333333,0.22489849729489453,0.3417681693717721
0-20,All,fomr,0.0,0.05,0.20752249446535484,0.8457389414656189,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.06734685126031548,0.06235156688653121,0.07234213563409975
0-20,All,fomr,0.0,0.1,-0.7325385974925214,0.5044520290761325,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.07267433311583867,0.06295106901061465,0.08239759722106269
